name,address,phone,website,rating,reviews,type
Hotel Cristal Madagascar,"Lot IVD 48, 101 R Dr Zamenhoi, Antananarivo 101",034 05 670 58,http://www.hotel-cristal-madagascar.com/,3.5,44,Hôtel
